WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
GL5KX072SEF7,27,3385,992,-38.1,142
GL5KX072SEF7,28,3384,991,-73.5,127.3
GL5KX072SEF7,29,3387,991,-103.9,103.9
GL5KX072SEF7,30,3385,991,-127.3,73.5
3JEXP302SLA2,31,3382,991,-142,38.1
3JEXP302SLA2,32,3383,991,-147,0
3JEXP302SLA2,33,3381,991,-142,-38.1
3JEXP302SLA2,34,3377,991,-127.3,-73.5
3JEXP302SLA2,35,3379,990,-103.9,-103.9
3JEXP302SLA2,36,3378,990,-73.5,-127.3
3JEXP302SLA2,37,3378,991,-38.1,-142
3JEXP302SLA2,38,3359,989,0,-140
3JEXP302SLA2,39,3379,992,38.1,-142
3JEXP302SLA2,40,3381,993,73.5,-127.3
3JEXP302SLA2,41,3383,994,103.9,-103.9
3JEXP302SLA2,42,3381,994,127.3,-73.5
3JEXP302SLA2,43,3383,995,142,-38.1
3JEXP302SLA2,44,3383,994,147,0
3JEXP302SLA2,45,3381,994,142,38.1
3JEXP302SLA2,46,3379,994,127.3,73.5
3JEXP302SLA2,47,3380,994,103.9,103.9
3JEXP302SLA2,48,3380,994,73.5,127.3
3JEXP302SLA2,49,3380,993,38.1,142
3JEXP302SLA2,1,3384,993,0,0
3JEXP302SLA2,2,3378,993,0,49
3JEXP302SLA2,3,3377,992,-34.7,34.7
3JEXP302SLA2,4,3377,992,-49,0
3JEXP302SLA2,5,3376,992,-34.7,-34.7
3JEXP302SLA2,6,3375,992,0,-49
3JEXP302SLA2,7,3376,993,34.7,-34.7
3JEXP302SLA2,8,3374,994,49,0
3JEXP302SLA2,9,3375,993,34.7,34.7
3JEXP302SLA2,10,3371,992,0,98
3JEXP302SLA2,11,3371,992,-37.5,90.5
3JEXP302SLA2,12,3371,991,-69.3,69.3
3JEXP302SLA2,13,3371,991,-90.5,37.5
FCCGB506MMG3,14,3370,991,-98,0
FCCGB506MMG3,15,3371,991,-90.5,-37.5
FCCGB506MMG3,16,3371,991,-69.3,-69.3
FCCGB506MMG3,17,3371,991,-37.5,-90.5
